1.000000000000000000e+00,1.050000000000000000e+03,3.100000000000000000e+03,3.500000000000000000e+03,1.102500000000000000e+06,3.255000000000000000e+06,3.675000000000000000e+06,9.610000000000000000e+06,1.085000000000000000e+07,1.225000000000000000e+07
1.000000000000000000e+00,9.500000000000000000e+02,4.300000000000000000e+03,1.700000000000000000e+03,9.025000000000000000e+05,4.085000000000000000e+06,1.615000000000000000e+06,1.849000000000000000e+07,7.310000000000000000e+06,2.890000000000000000e+06
1.000000000000000000e+00,6.000000000000000000e+02,2.500000000000000000e+03,2.700000000000000000e+03,3.600000000000000000e+05,1.500000000000000000e+06,1.620000000000000000e+06,6.250000000000000000e+06,6.750000000000000000e+06,7.290000000000000000e+06
1.000000000000000000e+00,9.500000000000000000e+02,1.200000000000000000e+03,1.200000000000000000e+03,9.025000000000000000e+05,1.140000000000000000e+06,1.140000000000000000e+06,1.440000000000000000e+06,1.440000000000000000e+06,1.440000000000000000e+06
1.000000000000000000e+00,7.500000000000000000e+02,3.200000000000000000e+03,3.800000000000000000e+03,5.625000000000000000e+05,2.400000000000000000e+06,2.850000000000000000e+06,1.024000000000000000e+07,1.216000000000000000e+07,1.444000000000000000e+07
1.000000000000000000e+00,6.000000000000000000e+02,2.100000000000000000e+03,1.700000000000000000e+03,3.600000000000000000e+05,1.260000000000000000e+06,1.020000000000000000e+06,4.410000000000000000e+06,3.570000000000000000e+06,2.890000000000000000e+06
1.000000000000000000e+00,1.100000000000000000e+03,4.600000000000000000e+03,2.100000000000000000e+03,1.210000000000000000e+06,5.060000000000000000e+06,2.310000000000000000e+06,2.116000000000000000e+07,9.660000000000000000e+06,4.410000000000000000e+06
1.000000000000000000e+00,1.400000000000000000e+03,2.400000000000000000e+03,2.700000000000000000e+03,1.960000000000000000e+06,3.360000000000000000e+06,3.780000000000000000e+06,5.760000000000000000e+06,6.480000000000000000e+06,7.290000000000000000e+06
1.000000000000000000e+00,9.000000000000000000e+02,3.200000000000000000e+03,1.500000000000000000e+03,8.100000000000000000e+05,2.880000000000000000e+06,1.350000000000000000e+06,1.024000000000000000e+07,4.800000000000000000e+06,2.250000000000000000e+06
1.000000000000000000e+00,2.500000000000000000e+03,1.200000000000000000e+03,1.700000000000000000e+03,6.250000000000000000e+06,3.000000000000000000e+06,4.250000000000000000e+06,1.440000000000000000e+06,2.040000000000000000e+06,2.890000000000000000e+06
1.000000000000000000e+00,6.500000000000000000e+02,4.100000000000000000e+03,4.900000000000000000e+03,4.225000000000000000e+05,2.665000000000000000e+06,3.185000000000000000e+06,1.681000000000000000e+07,2.009000000000000000e+07,2.401000000000000000e+07
1.000000000000000000e+00,1.050000000000000000e+03,1.500000000000000000e+03,1.100000000000000000e+03,1.102500000000000000e+06,1.575000000000000000e+06,1.155000000000000000e+06,2.250000000000000000e+06,1.650000000000000000e+06,1.210000000000000000e+06
1.000000000000000000e+00,1.950000000000000000e+03,1.100000000000000000e+03,2.200000000000000000e+03,3.802500000000000000e+06,2.145000000000000000e+06,4.290000000000000000e+06,1.210000000000000000e+06,2.420000000000000000e+06,4.840000000000000000e+06
1.000000000000000000e+00,2.300000000000000000e+03,1.000000000000000000e+03,1.700000000000000000e+03,5.290000000000000000e+06,2.300000000000000000e+06,3.910000000000000000e+06,1.000000000000000000e+06,1.700000000000000000e+06,2.890000000000000000e+06
1.000000000000000000e+00,9.500000000000000000e+02,4.300000000000000000e+03,2.000000000000000000e+03,9.025000000000000000e+05,4.085000000000000000e+06,1.900000000000000000e+06,1.849000000000000000e+07,8.600000000000000000e+06,4.000000000000000000e+06
1.000000000000000000e+00,6.500000000000000000e+02,2.300000000000000000e+03,1.800000000000000000e+03,4.225000000000000000e+05,1.495000000000000000e+06,1.170000000000000000e+06,5.290000000000000000e+06,4.140000000000000000e+06,3.240000000000000000e+06
1.000000000000000000e+00,7.000000000000000000e+02,2.700000000000000000e+03,1.600000000000000000e+03,4.900000000000000000e+05,1.890000000000000000e+06,1.120000000000000000e+06,7.290000000000000000e+06,4.320000000000000000e+06,2.560000000000000000e+06
1.000000000000000000e+00,8.000000000000000000e+02,1.700000000000000000e+03,4.200000000000000000e+03,6.400000000000000000e+05,1.360000000000000000e+06,3.360000000000000000e+06,2.890000000000000000e+06,7.140000000000000000e+06,1.764000000000000000e+07
1.000000000000000000e+00,6.500000000000000000e+02,3.200000000000000000e+03,1.200000000000000000e+03,4.225000000000000000e+05,2.080000000000000000e+06,7.800000000000000000e+05,1.024000000000000000e+07,3.840000000000000000e+06,1.440000000000000000e+06
1.000000000000000000e+00,1.000000000000000000e+03,2.300000000000000000e+03,2.100000000000000000e+03,1.000000000000000000e+06,2.300000000000000000e+06,2.100000000000000000e+06,5.290000000000000000e+06,4.830000000000000000e+06,4.410000000000000000e+06
1.000000000000000000e+00,1.500000000000000000e+03,1.400000000000000000e+03,2.500000000000000000e+03,2.250000000000000000e+06,2.100000000000000000e+06,3.750000000000000000e+06,1.960000000000000000e+06,3.500000000000000000e+06,6.250000000000000000e+06
1.000000000000000000e+00,9.500000000000000000e+02,3.400000000000000000e+03,2.900000000000000000e+03,9.025000000000000000e+05,3.230000000000000000e+06,2.755000000000000000e+06,1.156000000000000000e+07,9.860000000000000000e+06,8.410000000000000000e+06
1.000000000000000000e+00,1.100000000000000000e+03,2.900000000000000000e+03,3.700000000000000000e+03,1.210000000000000000e+06,3.190000000000000000e+06,4.070000000000000000e+06,8.410000000000000000e+06,1.073000000000000000e+07,1.369000000000000000e+07
1.000000000000000000e+00,1.100000000000000000e+03,1.400000000000000000e+03,2.100000000000000000e+03,1.210000000000000000e+06,1.540000000000000000e+06,2.310000000000000000e+06,1.960000000000000000e+06,2.940000000000000000e+06,4.410000000000000000e+06
1.000000000000000000e+00,1.350000000000000000e+03,2.700000000000000000e+03,1.400000000000000000e+03,1.822500000000000000e+06,3.645000000000000000e+06,1.890000000000000000e+06,7.290000000000000000e+06,3.780000000000000000e+06,1.960000000000000000e+06
1.000000000000000000e+00,2.050000000000000000e+03,1.000000000000000000e+03,1.200000000000000000e+03,4.202500000000000000e+06,2.050000000000000000e+06,2.460000000000000000e+06,1.000000000000000000e+06,1.200000000000000000e+06,1.440000000000000000e+06
1.000000000000000000e+00,1.300000000000000000e+03,4.500000000000000000e+03,1.200000000000000000e+03,1.690000000000000000e+06,5.850000000000000000e+06,1.560000000000000000e+06,2.025000000000000000e+07,5.400000000000000000e+06,1.440000000000000000e+06
1.000000000000000000e+00,5.500000000000000000e+02,3.800000000000000000e+03,4.400000000000000000e+03,3.025000000000000000e+05,2.090000000000000000e+06,2.420000000000000000e+06,1.444000000000000000e+07,1.672000000000000000e+07,1.936000000000000000e+07
1.000000000000000000e+00,1.050000000000000000e+03,1.300000000000000000e+03,3.100000000000000000e+03,1.102500000000000000e+06,1.365000000000000000e+06,3.255000000000000000e+06,1.690000000000000000e+06,4.030000000000000000e+06,9.610000000000000000e+06
1.000000000000000000e+00,8.000000000000000000e+02,1.900000000000000000e+03,3.100000000000000000e+03,6.400000000000000000e+05,1.520000000000000000e+06,2.480000000000000000e+06,3.610000000000000000e+06,5.890000000000000000e+06,9.610000000000000000e+06
1.000000000000000000e+00,1.300000000000000000e+03,1.400000000000000000e+03,3.100000000000000000e+03,1.690000000000000000e+06,1.820000000000000000e+06,4.030000000000000000e+06,1.960000000000000000e+06,4.340000000000000000e+06,9.610000000000000000e+06
1.000000000000000000e+00,1.650000000000000000e+03,3.300000000000000000e+03,1.000000000000000000e+03,2.722500000000000000e+06,5.445000000000000000e+06,1.650000000000000000e+06,1.089000000000000000e+07,3.300000000000000000e+06,1.000000000000000000e+06
1.000000000000000000e+00,5.500000000000000000e+02,3.800000000000000000e+03,4.200000000000000000e+03,3.025000000000000000e+05,2.090000000000000000e+06,2.310000000000000000e+06,1.444000000000000000e+07,1.596000000000000000e+07,1.764000000000000000e+07
1.000000000000000000e+00,1.000000000000000000e+03,3.700000000000000000e+03,1.400000000000000000e+03,1.000000000000000000e+06,3.700000000000000000e+06,1.400000000000000000e+06,1.369000000000000000e+07,5.180000000000000000e+06,1.960000000000000000e+06
1.000000000000000000e+00,2.350000000000000000e+03,1.500000000000000000e+03,1.800000000000000000e+03,5.522500000000000000e+06,3.525000000000000000e+06,4.230000000000000000e+06,2.250000000000000000e+06,2.700000000000000000e+06,3.240000000000000000e+06
1.000000000000000000e+00,2.500000000000000000e+03,1.100000000000000000e+03,1.100000000000000000e+03,6.250000000000000000e+06,2.750000000000000000e+06,2.750000000000000000e+06,1.210000000000000000e+06,1.210000000000000000e+06,1.210000000000000000e+06
1.000000000000000000e+00,5.000000000000000000e+02,2.700000000000000000e+03,3.200000000000000000e+03,2.500000000000000000e+05,1.350000000000000000e+06,1.600000000000000000e+06,7.290000000000000000e+06,8.640000000000000000e+06,1.024000000000000000e+07
1.000000000000000000e+00,1.150000000000000000e+03,2.900000000000000000e+03,1.000000000000000000e+03,1.322500000000000000e+06,3.335000000000000000e+06,1.150000000000000000e+06,8.410000000000000000e+06,2.900000000000000000e+06,1.000000000000000000e+06
1.000000000000000000e+00,1.400000000000000000e+03,2.000000000000000000e+03,3.300000000000000000e+03,1.960000000000000000e+06,2.800000000000000000e+06,4.620000000000000000e+06,4.000000000000000000e+06,6.600000000000000000e+06,1.089000000000000000e+07
1.000000000000000000e+00,6.000000000000000000e+02,1.600000000000000000e+03,3.300000000000000000e+03,3.600000000000000000e+05,9.600000000000000000e+05,1.980000000000000000e+06,2.560000000000000000e+06,5.280000000000000000e+06,1.089000000000000000e+07
1.000000000000000000e+00,1.700000000000000000e+03,2.700000000000000000e+03,1.600000000000000000e+03,2.890000000000000000e+06,4.590000000000000000e+06,2.720000000000000000e+06,7.290000000000000000e+06,4.320000000000000000e+06,2.560000000000000000e+06
1.000000000000000000e+00,5.000000000000000000e+02,2.800000000000000000e+03,2.600000000000000000e+03,2.500000000000000000e+05,1.400000000000000000e+06,1.300000000000000000e+06,7.840000000000000000e+06,7.280000000000000000e+06,6.760000000000000000e+06
1.000000000000000000e+00,1.450000000000000000e+03,1.000000000000000000e+03,2.200000000000000000e+03,2.102500000000000000e+06,1.450000000000000000e+06,3.190000000000000000e+06,1.000000000000000000e+06,2.200000000000000000e+06,4.840000000000000000e+06
1.000000000000000000e+00,8.500000000000000000e+02,2.400000000000000000e+03,1.800000000000000000e+03,7.225000000000000000e+05,2.040000000000000000e+06,1.530000000000000000e+06,5.760000000000000000e+06,4.320000000000000000e+06,3.240000000000000000e+06
1.000000000000000000e+00,8.500000000000000000e+02,4.600000000000000000e+03,1.100000000000000000e+03,7.225000000000000000e+05,3.910000000000000000e+06,9.350000000000000000e+05,2.116000000000000000e+07,5.060000000000000000e+06,1.210000000000000000e+06
1.000000000000000000e+00,6.500000000000000000e+02,2.700000000000000000e+03,3.500000000000000000e+03,4.225000000000000000e+05,1.755000000000000000e+06,2.275000000000000000e+06,7.290000000000000000e+06,9.450000000000000000e+06,1.225000000000000000e+07
1.000000000000000000e+00,1.750000000000000000e+03,1.400000000000000000e+03,1.500000000000000000e+03,3.062500000000000000e+06,2.450000000000000000e+06,2.625000000000000000e+06,1.960000000000000000e+06,2.100000000000000000e+06,2.250000000000000000e+06
1.000000000000000000e+00,8.000000000000000000e+02,4.200000000000000000e+03,1.600000000000000000e+03,6.400000000000000000e+05,3.360000000000000000e+06,1.280000000000000000e+06,1.764000000000000000e+07,6.720000000000000000e+06,2.560000000000000000e+06
1.000000000000000000e+00,6.500000000000000000e+02,2.200000000000000000e+03,2.200000000000000000e+03,4.225000000000000000e+05,1.430000000000000000e+06,1.430000000000000000e+06,4.840000000000000000e+06,4.840000000000000000e+06,4.840000000000000000e+06
1.000000000000000000e+00,7.500000000000000000e+02,1.900000000000000000e+03,1.600000000000000000e+03,5.625000000000000000e+05,1.425000000000000000e+06,1.200000000000000000e+06,3.610000000000000000e+06,3.040000000000000000e+06,2.560000000000000000e+06
1.000000000000000000e+00,1.500000000000000000e+03,2.400000000000000000e+03,1.700000000000000000e+03,2.250000000000000000e+06,3.600000000000000000e+06,2.550000000000000000e+06,5.760000000000000000e+06,4.080000000000000000e+06,2.890000000000000000e+06
1.000000000000000000e+00,8.500000000000000000e+02,4.400000000000000000e+03,2.300000000000000000e+03,7.225000000000000000e+05,3.740000000000000000e+06,1.955000000000000000e+06,1.936000000000000000e+07,1.012000000000000000e+07,5.290000000000000000e+06
1.000000000000000000e+00,6.000000000000000000e+02,2.900000000000000000e+03,1.000000000000000000e+03,3.600000000000000000e+05,1.740000000000000000e+06,6.000000000000000000e+05,8.410000000000000000e+06,2.900000000000000000e+06,1.000000000000000000e+06
1.000000000000000000e+00,1.100000000000000000e+03,3.100000000000000000e+03,2.300000000000000000e+03,1.210000000000000000e+06,3.410000000000000000e+06,2.530000000000000000e+06,9.610000000000000000e+06,7.130000000000000000e+06,5.290000000000000000e+06
1.000000000000000000e+00,7.500000000000000000e+02,1.500000000000000000e+03,2.600000000000000000e+03,5.625000000000000000e+05,1.125000000000000000e+06,1.950000000000000000e+06,2.250000000000000000e+06,3.900000000000000000e+06,6.760000000000000000e+06
1.000000000000000000e+00,9.500000000000000000e+02,4.600000000000000000e+03,3.100000000000000000e+03,9.025000000000000000e+05,4.370000000000000000e+06,2.945000000000000000e+06,2.116000000000000000e+07,1.426000000000000000e+07,9.610000000000000000e+06
1.000000000000000000e+00,9.000000000000000000e+02,2.400000000000000000e+03,2.200000000000000000e+03,8.100000000000000000e+05,2.160000000000000000e+06,1.980000000000000000e+06,5.760000000000000000e+06,5.280000000000000000e+06,4.840000000000000000e+06
1.000000000000000000e+00,1.250000000000000000e+03,4.100000000000000000e+03,1.300000000000000000e+03,1.562500000000000000e+06,5.125000000000000000e+06,1.625000000000000000e+06,1.681000000000000000e+07,5.330000000000000000e+06,1.690000000000000000e+06
1.000000000000000000e+00,8.500000000000000000e+02,1.500000000000000000e+03,1.500000000000000000e+03,7.225000000000000000e+05,1.275000000000000000e+06,1.275000000000000000e+06,2.250000000000000000e+06,2.250000000000000000e+06,2.250000000000000000e+06
1.000000000000000000e+00,8.000000000000000000e+02,2.900000000000000000e+03,5.000000000000000000e+03,6.400000000000000000e+05,2.320000000000000000e+06,4.000000000000000000e+06,8.410000000000000000e+06,1.450000000000000000e+07,2.500000000000000000e+07
1.000000000000000000e+00,8.000000000000000000e+02,3.100000000000000000e+03,3.400000000000000000e+03,6.400000000000000000e+05,2.480000000000000000e+06,2.720000000000000000e+06,9.610000000000000000e+06,1.054000000000000000e+07,1.156000000000000000e+07
1.000000000000000000e+00,1.050000000000000000e+03,1.900000000000000000e+03,4.800000000000000000e+03,1.102500000000000000e+06,1.995000000000000000e+06,5.040000000000000000e+06,3.610000000000000000e+06,9.120000000000000000e+06,2.304000000000000000e+07
1.000000000000000000e+00,1.700000000000000000e+03,2.000000000000000000e+03,2.200000000000000000e+03,2.890000000000000000e+06,3.400000000000000000e+06,3.740000000000000000e+06,4.000000000000000000e+06,4.400000000000000000e+06,4.840000000000000000e+06
1.000000000000000000e+00,8.000000000000000000e+02,2.200000000000000000e+03,2.100000000000000000e+03,6.400000000000000000e+05,1.760000000000000000e+06,1.680000000000000000e+06,4.840000000000000000e+06,4.620000000000000000e+06,4.410000000000000000e+06
